timestamp,device_id,vendor,device_type,interface,cpu,memory,in_octets,out_octets,errors,in_ucast_pkts,out_ucast_pkts,in_discards,out_discards,interface_speed_mbps,interface_admin_status,interface_oper_status,anomaly,anomaly_type,counter_reset
2025-01-05 09:40:00,dev_10,Cisco,Firewall,eth0,25.16,59.96,73691968.68,65725275.5,1444,67471,60053,99,95,1000,1,1,0,normal,0
2025-01-05 09:45:00,dev_10,Cisco,Firewall,eth0,48.8,70.08,73764398.04,65793778.73,1446,67541,60119,100,95,1000,1,1,0,normal,0
2025-01-05 09:50:00,dev_10,Cisco,Firewall,eth0,36.1,51.5,73828769.5,65865055.96,1446,67610,60196,100,95,1000,1,1,0,normal,0
2025-01-05 09:55:00,dev_10,Cisco,Firewall,eth0,59.17,65.01,73910592.38,65944191.95,1447,67677,60261,101,95,1000,1,1,0,normal,0
2025-01-05 10:00:00,dev_10,Cisco,Firewall,eth0,52.28,58.0,73985453.93,66024054.54,1447,67772,60362,101,95,1000,1,1,0,normal,0
2025-01-05 10:05:00,dev_10,Cisco,Firewall,eth0,58.91,79.51,74047433.43,66101496.94,1447,67818,60420,101,96,1000,1,1,0,normal,0
2025-01-05 10:10:00,dev_10,Cisco,Firewall,eth0,45.77,74.07,74126793.22,66158734.66,1527,67883,60467,127,115,1000,1,1,1,error_burst,0
2025-01-05 10:15:00,dev_10,Cisco,Firewall,eth0,47.88,54.78,74185490.83,66217775.56,1527,67935,60520,127,115,1000,1,1,0,normal,0
2025-01-05 10:20:00,dev_10,Cisco,Firewall,eth0,51.86,58.2,74246892.69,66272046.25,1527,67995,60573,127,115,1000,1,1,0,normal,0
2025-01-05 10:25:00,dev_10,Cisco,Firewall,eth0,53.09,73.39,74319400.33,66361217.59,1529,68057,60650,127,115,1000,1,1,0,normal,0
2025-01-05 10:30:00,dev_10,Cisco,Firewall,eth0,42.12,57.69,74383911.47,66429797.92,1529,68123,60720,127,115,1000,1,1,0,normal,0
2025-01-05 10:35:00,dev_10,Cisco,Firewall,eth0,47.34,58.97,74457919.39,66479861.98,1529,68194,60768,127,115,1000,1,1,0,normal,0
2025-01-05 10:40:00,dev_10,Cisco,Firewall,eth0,51.06,79.21,74508304.9,66521762.89,1531,68239,60806,127,115,1000,1,1,0,normal,0
2025-01-05 10:45:00,dev_10,Cisco,Firewall,eth0,54.38,66.91,74570716.34,66561547.1,1531,68287,60837,127,115,1000,1,1,0,normal,0
2025-01-05 10:50:00,dev_10,Cisco,Firewall,eth0,41.24,46.61,74644995.99,66611903.83,1533,68352,60881,127,115,1000,1,1,0,normal,0
2025-01-05 10:55:00,dev_10,Cisco,Firewall,eth0,48.79,57.49,74700165.85,66660202.56,1535,68402,60925,127,115,1000,1,1,0,normal,0
2025-01-05 11:00:00,dev_10,Cisco,Firewall,eth0,40.5,65.9,74762279.52,66703590.34,1538,68463,60968,127,115,1000,1,1,0,normal,0
2025-01-05 11:05:00,dev_10,Cisco,Firewall,eth0,62.06,59.25,74825181.32,66748549.07,1539,68522,61010,127,115,1000,1,1,0,normal,0
2025-01-05 11:10:00,dev_10,Cisco,Firewall,eth0,53.78,63.43,74902700.83,66820116.22,1540,68577,61061,127,115,1000,1,1,0,normal,0
2025-01-05 11:15:00,dev_10,Cisco,Firewall,eth0,42.26,95.09,74962383.29,66864536.65,1541,68644,61111,127,115,1000,1,1,0,normal,0
2025-01-05 11:20:00,dev_10,Cisco,Firewall,eth0,46.8,73.02,75006810.33,66922134.28,1541,68687,61167,127,115,1000,1,1,0,normal,0
2025-01-05 11:25:00,dev_10,Cisco,Firewall,eth0,54.08,58.69,75052109.19,66977914.79,1543,68730,61220,128,115,1000,1,1,0,normal,0
2025-01-05 11:30:00,dev_10,Cisco,Firewall,eth0,50.77,73.39,75104033.26,67040120.48,1546,68778,61277,128,115,1000,1,1,0,normal,0
2025-01-05 11:35:00,dev_10,Cisco,Firewall,eth0,43.82,69.67,75164403.32,67103160.5,1546,68829,61330,128,115,1000,1,1,0,normal,0
2025-01-05 11:40:00,dev_10,Cisco,Firewall,eth0,51.32,83.91,75215011.16,67165627.31,1546,68879,61392,128,115,1000,1,1,0,normal,0
2025-01-05 11:45:00,dev_10,Cisco,Firewall,eth0,45.27,46.57,75249371.18,67202075.84,1546,68910,61425,128,115,1000,1,1,0,normal,0
2025-01-05 11:50:00,dev_10,Cisco,Firewall,eth0,32.9,62.4,75312602.66,67265604.89,1547,68964,61479,128,115,1000,1,1,0,normal,0
2025-01-05 11:55:00,dev_10,Cisco,Firewall,eth0,47.99,61.81,75375350.05,67308795.71,1547,69025,61521,128,115,1000,1,1,0,normal,0
2025-01-05 12:00:00,dev_10,Cisco,Firewall,eth0,51.16,65.7,75434099.29,67367452.41,1551,69085,61581,128,115,1000,1,1,0,normal,0
2025-01-05 12:05:00,dev_10,Cisco,Firewall,eth0,62.31,91.95,75485963.64,67415735.17,1553,69133,61625,128,115,1000,1,1,0,normal,0
2025-01-05 12:10:00,dev_10,Cisco,Firewall,eth0,44.6,52.66,75549389.93,67464238.84,1554,69203,61678,128,115,1000,1,1,0,normal,0
2025-01-05 12:15:00,dev_10,Cisco,Firewall,eth0,57.57,64.27,75612777.62,67509454.06,1556,69256,61716,128,115,1000,1,1,0,normal,0
2025-01-05 12:20:00,dev_10,Cisco,Firewall,eth0,66.7,67.37,75683421.17,67562938.95,1558,69317,61762,128,115,1000,1,1,0,normal,0
2025-01-05 12:25:00,dev_10,Cisco,Firewall,eth0,50.3,69.47,75748992.59,67617241.05,1559,69366,61802,128,115,1000,1,1,0,normal,0
2025-01-05 12:30:00,dev_10,Cisco,Firewall,eth0,43.96,81.59,75795787.28,67660865.98,1559,69415,61848,128,115,1000,1,1,0,normal,0
2025-01-05 12:35:00,dev_10,Cisco,Firewall,eth0,30.13,62.22,75855746.08,67704402.59,1559,69476,61892,128,115,1000,1,1,0,normal,0
2025-01-05 12:40:00,dev_10,Cisco,Firewall,eth0,59.97,50.04,75905248.91,67750773.7,1560,69518,61931,128,115,1000,1,1,0,normal,0
2025-01-05 12:45:00,dev_10,Cisco,Firewall,eth0,48.64,72.9,75938788.69,67779748.91,1561,69543,61952,128,115,1000,1,1,0,normal,0
2025-01-05 12:50:00,dev_10,Cisco,Firewall,eth0,69.91,48.53,75991274.98,67822048.66,1561,69594,61993,128,115,1000,1,1,0,normal,0
2025-01-05 12:55:00,dev_10,Cisco,Firewall,eth0,43.73,69.28,76033431.13,67862244.84,1562,69638,62035,128,115,1000,1,1,0,normal,0
2025-01-05 13:00:00,dev_10,Cisco,Firewall,eth0,41.41,64.86,76078907.89,67899776.11,1563,69695,62082,128,115,1000,1,1,0,normal,0
2025-01-05 13:05:00,dev_10,Cisco,Firewall,eth0,51.76,61.72,76133656.04,67949129.83,1565,69746,62127,128,115,1000,1,1,0,normal,0
2025-01-05 13:10:00,dev_10,Cisco,Firewall,eth0,45.97,78.79,76163738.79,67983876.62,1566,69777,62163,128,115,1000,1,1,0,normal,0
2025-01-05 13:15:00,dev_10,Cisco,Firewall,eth0,55.19,59.51,76212085.4,68019072.65,1567,69819,62194,128,115,1000,1,1,0,normal,0
2025-01-05 13:20:00,dev_10,Cisco,Firewall,eth0,59.25,70.09,76250765.67,68059792.44,1568,69854,62231,128,115,1000,1,1,0,normal,0
2025-01-05 13:25:00,dev_10,Cisco,Firewall,eth0,50.17,72.03,76303640.67,68092503.67,1568,69895,62256,128,115,1000,1,1,0,normal,0
2025-01-05 13:30:00,dev_10,Cisco,Firewall,eth0,55.48,65.47,76339733.85,68131038.05,1571,69930,62293,128,115,1000,1,1,0,normal,0
2025-01-05 13:35:00,dev_10,Cisco,Firewall,eth0,55.62,69.9,76400563.55,68181310.08,1572,69982,62336,128,115,1000,1,1,0,normal,0
2025-01-05 13:40:00,dev_10,Cisco,Firewall,eth0,53.7,56.13,76437350.79,68213546.02,1572,70010,62360,128,115,1000,1,1,0,normal,0
2025-01-05 13:45:00,dev_10,Cisco,Firewall,eth0,56.35,45.67,76474177.47,68247412.5,1573,70037,62385,128,115,1000,1,1,0,normal,0
2025-01-05 13:50:00,dev_10,Cisco,Firewall,eth0,61.93,52.68,76523705.72,68296087.2,1573,70089,62436,128,115,1000,1,1,0,normal,0
2025-01-05 13:55:00,dev_10,Cisco,Firewall,eth0,46.74,63.07,76558050.83,68331661.99,1573,70123,62471,128,115,1000,1,1,0,normal,0
2025-01-05 14:00:00,dev_10,Cisco,Firewall,eth0,70.07,63.71,76606389.51,68368520.32,1574,70160,62499,128,115,1000,1,1,0,normal,0
2025-01-05 14:05:00,dev_10,Cisco,Firewall,eth0,51.5,59.2,76652596.74,68405881.73,1574,70197,62528,128,115,1000,1,1,0,normal,0
2025-01-05 14:10:00,dev_10,Cisco,Firewall,eth0,49.04,55.41,76682954.46,68432025.98,1577,70219,62547,129,115,1000,1,1,0,normal,0
2025-01-05 14:15:00,dev_10,Cisco,Firewall,eth0,53.48,64.87,76707800.02,68459005.35,1578,70243,62573,129,115,1000,1,1,0,normal,0
2025-01-05 14:20:00,dev_10,Cisco,Firewall,eth0,39.57,51.43,76743857.56,68500758.32,1579,70279,62614,129,115,1000,1,1,0,normal,0
2025-01-05 14:25:00,dev_10,Cisco,Firewall,eth0,45.28,56.41,76772340.23,68524169.19,1579,70305,62636,129,115,1000,1,1,0,normal,0
2025-01-05 14:30:00,dev_10,Cisco,Firewall,eth0,53.95,60.56,76799968.4,68549790.47,1579,70332,62661,129,115,1000,1,1,0,normal,0
2025-01-05 14:35:00,dev_10,Cisco,Firewall,eth0,52.87,79.49,76829115.78,68576549.38,1580,70355,62682,129,115,1000,1,1,0,normal,0
2025-01-05 14:40:00,dev_10,Cisco,Firewall,eth0,61.25,78.87,76865398.9,68607949.94,1580,70394,62716,129,115,1000,1,1,0,normal,0
2025-01-05 14:45:00,dev_10,Cisco,Firewall,eth0,63.04,64.05,76908446.7,68639623.37,1581,70437,62748,129,115,1000,1,1,0,normal,0
2025-01-05 14:50:00,dev_10,Cisco,Firewall,eth0,53.08,68.78,76941628.88,68668964.66,1581,70463,62771,129,115,1000,1,1,0,normal,0
2025-01-05 14:55:00,dev_10,Cisco,Firewall,eth0,49.14,88.17,76974483.14,68700303.85,1586,70489,62796,129,115,1000,1,1,0,normal,0
2025-01-05 15:00:00,dev_10,Cisco,Firewall,eth0,39.17,55.04,77000617.68,68722957.83,1587,70513,62817,129,115,1000,1,1,0,normal,0
2025-01-05 15:05:00,dev_10,Cisco,Firewall,eth0,46.05,67.22,77025013.17,68750969.6,1588,70532,62838,129,115,1000,1,1,0,normal,0
2025-01-05 15:10:00,dev_10,Cisco,Firewall,eth0,40.42,80.43,77054145.34,68773043.91,1589,70564,62862,130,115,1000,1,1,0,normal,0
2025-01-05 15:15:00,dev_10,Cisco,Firewall,eth0,61.05,76.23,77095481.53,68799999.2,1590,70610,62892,130,115,1000,1,1,0,normal,0
2025-01-05 15:20:00,dev_10,Cisco,Firewall,eth0,55.5,58.66,77122700.54,68820889.06,1590,70633,62909,130,115,1000,1,1,0,normal,0
2025-01-05 15:25:00,dev_10,Cisco,Firewall,eth0,49.11,76.42,77136852.81,68835466.0,1590,70649,62926,130,115,1000,1,1,0,normal,0
2025-01-05 15:30:00,dev_10,Cisco,Firewall,eth0,60.47,99.12,77158886.07,68862351.52,1594,70668,62949,130,115,1000,1,1,0,normal,0
2025-01-05 15:35:00,dev_10,Cisco,Firewall,eth0,49.59,46.9,77174970.7,68878768.82,1594,70683,62964,130,115,1000,1,1,0,normal,0
2025-01-05 15:40:00,dev_10,Cisco,Firewall,eth0,44.24,46.97,77201970.66,68900422.3,1595,70704,62981,130,115,1000,1,1,0,normal,0
2025-01-05 15:45:00,dev_10,Cisco,Firewall,eth0,50.27,61.92,77223598.96,68918320.9,1595,70721,62995,130,115,1000,1,1,0,normal,0
2025-01-05 15:50:00,dev_10,Cisco,Firewall,eth0,64.91,71.59,77248954.94,68947958.32,1596,70742,63020,130,115,1000,1,1,0,normal,0
2025-01-05 15:55:00,dev_10,Cisco,Firewall,eth0,61.81,59.07,77281116.35,68975875.86,1598,70773,63047,130,115,1000,1,1,0,normal,0
2025-01-05 16:00:00,dev_10,Cisco,Firewall,eth0,64.1,72.56,77315499.46,69008469.15,1598,70805,63077,130,115,1000,1,1,0,normal,0
2025-01-05 16:05:00,dev_10,Cisco,Firewall,eth0,46.98,55.34,77351099.33,69034947.2,1600,70840,63103,130,115,1000,1,1,0,normal,0
2025-01-05 16:10:00,dev_10,Cisco,Firewall,eth0,63.91,52.73,77371809.03,69053343.02,1600,70860,63121,130,115,1000,1,1,0,normal,0
2025-01-05 16:15:00,dev_10,Cisco,Firewall,eth0,49.18,51.78,77389342.54,69069551.16,1600,70875,63135,130,115,1000,1,1,0,normal,0
2025-01-05 16:20:00,dev_10,Cisco,Firewall,eth0,53.25,69.39,77406878.0,69090202.42,1600,70890,63152,130,115,1000,1,1,0,normal,0
2025-01-05 16:25:00,dev_10,Cisco,Firewall,eth0,55.43,53.94,77423993.86,69102388.35,1601,70906,63163,130,115,1000,1,1,0,normal,0
2025-01-05 16:30:00,dev_10,Cisco,Firewall,eth0,42.28,52.07,77439466.55,69119506.98,1602,70921,63179,130,115,1000,1,1,0,normal,0
2025-01-05 16:35:00,dev_10,Cisco,Firewall,eth0,45.43,56.21,77463219.67,69148345.08,1603,70945,63208,130,115,1000,1,1,0,normal,0
2025-01-05 16:40:00,dev_10,Cisco,Firewall,eth0,46.02,58.03,77488958.02,69172972.55,1605,70976,63238,130,115,1000,1,1,0,normal,0
2025-01-05 16:45:00,dev_10,Cisco,Firewall,eth0,49.91,70.34,77507258.54,69191304.19,1606,70994,63256,130,115,1000,1,1,0,normal,0
2025-01-05 16:50:00,dev_10,Cisco,Firewall,eth0,58.29,62.15,77541391.73,69217681.19,1606,71031,63285,130,116,1000,1,1,0,normal,0
2025-01-05 16:55:00,dev_10,Cisco,Firewall,eth0,63.01,72.2,77562261.62,69233163.06,1606,71052,63300,130,116,1000,1,1,0,normal,0
2025-01-05 17:00:00,dev_10,Cisco,Firewall,eth0,57.97,50.23,77585641.94,69252735.26,1606,71073,63317,130,116,1000,1,1,0,normal,0
2025-01-05 17:05:00,dev_10,Cisco,Firewall,eth0,57.28,60.67,77607208.81,69276287.97,1609,71090,63335,130,116,1000,1,1,0,normal,0
2025-01-05 17:10:00,dev_10,Cisco,Firewall,eth0,54.44,51.56,77623030.31,69289603.61,1610,71101,63344,130,116,1000,1,1,0,normal,0
2025-01-05 17:15:00,dev_10,Cisco,Firewall,eth0,45.61,71.14,77649362.03,69307436.36,1611,71126,63361,130,116,1000,1,1,0,normal,0
2025-01-05 17:20:00,dev_10,Cisco,Firewall,eth0,50.72,53.03,77668539.69,69326170.25,1611,71142,63376,130,117,1000,1,1,0,normal,0
2025-01-05 17:25:00,dev_10,Cisco,Firewall,eth0,60.57,79.8,77697896.28,69350075.21,1612,71166,63396,130,117,1000,1,1,0,normal,0
2025-01-05 17:30:00,dev_10,Cisco,Firewall,eth0,51.39,72.68,77727314.74,69385764.67,1613,71192,63428,130,118,1000,1,1,0,normal,0
2025-01-05 17:35:00,dev_10,Cisco,Firewall,eth0,47.01,100.0,77748806.18,69403155.63,1614,71209,63442,130,118,1000,1,1,0,normal,0
2025-01-05 17:40:00,dev_10,Cisco,Firewall,eth0,54.43,48.99,77767787.73,69428013.76,1615,71228,63467,130,118,1000,1,1,0,normal,0
2025-01-05 17:45:00,dev_10,Cisco,Firewall,eth0,35.0,42.62,77787590.72,69450136.07,1616,71249,63490,130,118,1000,1,1,0,normal,0
2025-01-05 17:50:00,dev_10,Cisco,Firewall,eth0,55.01,71.75,77816250.8,69480079.8,1617,71279,63521,131,118,1000,1,1,0,normal,0
2025-01-05 17:55:00,dev_10,Cisco,Firewall,eth0,37.43,50.82,77839028.94,69501203.69,1617,71297,63537,131,118,1000,1,1,0,normal,0
2025-01-05 18:00:00,dev_10,Cisco,Firewall,eth0,52.49,54.79,77856945.26,69517154.16,1618,71313,63551,131,118,1000,1,1,0,normal,0
2025-01-05 18:05:00,dev_10,Cisco,Firewall,eth0,48.01,84.03,77887585.07,69540225.4,1620,71339,63570,131,118,1000,1,1,0,normal,0
2025-01-05 18:10:00,dev_10,Cisco,Firewall,eth0,37.53,81.87,77908031.27,69560913.37,1623,71357,63589,131,118,1000,1,1,0,normal,0
2025-01-05 18:15:00,dev_10,Cisco,Firewall,eth0,53.39,76.67,77917170.34,69569684.61,1623,71364,63596,131,118,1000,1,1,0,normal,0
2025-01-05 18:20:00,dev_10,Cisco,Firewall,eth0,52.83,72.98,77942481.97,69590819.58,1625,71386,63614,131,118,1000,1,1,0,normal,0
2025-01-05 18:25:00,dev_10,Cisco,Firewall,eth0,49.06,82.46,77966611.71,69607365.1,1627,71410,63630,131,118,1000,1,1,0,normal,0
2025-01-05 18:30:00,dev_10,Cisco,Firewall,eth0,51.64,68.02,77989448.34,69624382.81,1627,71433,63647,131,118,1000,1,1,0,normal,0
2025-01-05 18:35:00,dev_10,Cisco,Firewall,eth0,45.99,79.7,78016045.56,69647133.28,1627,71456,63666,131,118,1000,1,1,0,normal,0
2025-01-05 18:40:00,dev_10,Cisco,Firewall,eth0,49.14,58.92,78029124.46,69657657.01,1629,71467,63675,131,118,1000,1,1,0,normal,0
2025-01-05 18:45:00,dev_10,Cisco,Firewall,eth0,59.13,61.51,78049857.63,69677955.9,1630,71485,63692,131,118,1000,1,1,0,normal,0
2025-01-05 18:50:00,dev_10,Cisco,Firewall,eth0,53.17,46.1,78083739.29,69713042.06,1630,71511,63719,132,118,1000,1,1,0,normal,0
2025-01-05 18:55:00,dev_10,Cisco,Firewall,eth0,35.79,48.74,78102901.74,69731437.58,1631,71526,63734,132,118,1000,1,1,0,normal,0
2025-01-05 19:00:00,dev_10,Cisco,Firewall,eth0,53.09,60.15,78135875.58,69753295.4,1632,71553,63752,132,118,1000,1,1,0,normal,0
2025-01-05 19:05:00,dev_10,Cisco,Firewall,eth0,58.5,68.67,78155546.27,69767658.51,1632,71569,63763,132,118,1000,1,1,0,normal,0
2025-01-05 19:10:00,dev_10,Cisco,Firewall,eth0,37.54,64.7,78183561.23,69795155.73,1632,71594,63787,132,118,1000,1,1,0,normal,0
2025-01-05 19:15:00,dev_10,Cisco,Firewall,eth0,58.57,60.95,78194301.38,69804788.22,1638,71604,63796,132,118,1000,1,1,0,normal,0
2025-01-05 19:20:00,dev_10,Cisco,Firewall,eth0,42.37,84.62,78219478.05,69820709.17,1639,71624,63808,132,118,1000,1,1,0,normal,0
2025-01-05 19:25:00,dev_10,Cisco,Firewall,eth0,40.36,76.01,78232689.93,69835514.99,1640,71638,63824,132,118,1000,1,1,0,normal,0
2025-01-05 19:30:00,dev_10,Cisco,Firewall,eth0,59.3,53.74,78248716.54,69852336.14,1641,71650,63837,132,118,1000,1,1,0,normal,0
2025-01-05 19:35:00,dev_10,Cisco,Firewall,eth0,39.19,76.02,78286527.4,69887933.54,1643,71683,63868,132,118,1000,1,1,0,normal,0
2025-01-05 19:40:00,dev_10,Cisco,Firewall,eth0,48.79,58.63,78312466.25,69918114.0,1645,71701,63889,132,118,1000,1,1,0,normal,0
2025-01-05 19:45:00,dev_10,Cisco,Firewall,eth0,51.68,41.17,78334881.39,69941045.18,1646,71726,63915,132,118,1000,1,1,0,normal,0
2025-01-05 19:50:00,dev_10,Cisco,Firewall,eth0,58.97,65.56,78356415.29,69954793.0,1649,71746,63927,132,118,1000,1,1,0,normal,0
2025-01-05 19:55:00,dev_10,Cisco,Firewall,eth0,61.56,81.92,78381283.52,69979807.83,1649,71766,63947,132,118,1000,1,1,0,normal,0
2025-01-05 20:00:00,dev_10,Cisco,Firewall,eth0,44.02,76.16,78402159.2,69998844.54,1650,71784,63963,132,118,1000,1,1,0,normal,0
2025-01-05 20:05:00,dev_10,Cisco,Firewall,eth0,45.45,67.39,78445337.83,70033404.45,1650,71826,63997,132,118,1000,1,1,0,normal,0
2025-01-05 20:10:00,dev_10,Cisco,Firewall,eth0,48.94,75.56,78489939.53,70062067.91,1651,71864,64021,132,118,1000,1,1,0,normal,0
2025-01-05 20:15:00,dev_10,Cisco,Firewall,eth0,52.7,45.21,78512692.33,70080391.48,1651,71882,64035,132,118,1000,1,1,0,normal,0
2025-01-05 20:20:00,dev_10,Cisco,Firewall,eth0,59.04,73.26,78540170.72,70116383.72,1651,71911,64073,132,118,1000,1,1,0,normal,0
2025-01-05 20:25:00,dev_10,Cisco,Firewall,eth0,55.63,75.18,78562422.35,70140783.23,1652,71928,64092,132,118,1000,1,1,0,normal,0
2025-01-05 20:30:00,dev_10,Cisco,Firewall,eth0,48.48,62.42,78596155.21,70172692.62,1653,71955,64118,132,118,1000,1,1,0,normal,0
2025-01-05 20:35:00,dev_10,Cisco,Firewall,eth0,55.62,74.26,78635347.73,70198697.7,1655,71988,64140,132,118,1000,1,1,0,normal,0
2025-01-05 20:40:00,dev_10,Cisco,Firewall,eth0,59.3,65.39,78665500.54,70220695.93,1657,72012,64158,132,118,1000,1,1,0,normal,0
2025-01-05 20:45:00,dev_10,Cisco,Firewall,eth0,44.5,61.92,78685317.08,70235198.15,1660,72034,64174,132,118,1000,1,1,0,normal,0
2025-01-05 20:50:00,dev_10,Cisco,Firewall,eth0,62.44,53.86,78721593.69,70265898.83,1661,72063,64198,132,118,1000,1,1,0,normal,0
2025-01-05 20:55:00,dev_10,Cisco,Firewall,eth0,71.0,62.8,78749737.95,70295308.9,1661,72092,64229,132,118,1000,1,1,0,normal,0
2025-01-05 21:00:00,dev_10,Cisco,Firewall,eth0,73.67,91.57,78875768.45,70394918.52,1661,72200,64314,132,118,1000,1,1,1,traffic_spike,0
2025-01-05 21:05:00,dev_10,Cisco,Firewall,eth0,61.02,64.12,78917644.39,70425565.38,1662,72238,64342,132,118,1000,1,1,0,normal,0
2025-01-05 21:10:00,dev_10,Cisco,Firewall,eth0,45.34,65.82,78941673.13,70456850.24,1664,72259,64370,132,118,1000,1,1,0,normal,0
2025-01-05 21:15:00,dev_10,Cisco,Firewall,eth0,52.23,67.66,78967718.96,70476480.5,1664,72282,64388,132,118,1000,1,1,0,normal,0
2025-01-05 21:20:00,dev_10,Cisco,Firewall,eth0,41.68,86.79,79008361.53,70502185.23,1665,72325,64415,132,118,1000,1,1,0,normal,0
2025-01-05 21:25:00,dev_10,Cisco,Firewall,eth0,59.56,73.56,79041506.61,70536268.63,1665,72352,64443,132,118,1000,1,1,0,normal,0
2025-01-05 21:30:00,dev_10,Cisco,Firewall,eth0,40.81,72.31,79079639.71,70570712.72,1667,72384,64472,132,118,1000,1,1,0,normal,0
2025-01-05 21:35:00,dev_10,Cisco,Firewall,eth0,42.13,71.37,79119833.8,70604094.81,1668,72422,64504,132,118,1000,1,1,0,normal,0
2025-01-05 21:40:00,dev_10,Cisco,Firewall,eth0,49.73,65.71,79167817.91,70637779.92,1668,72464,64533,132,118,1000,1,1,0,normal,0
2025-01-05 21:45:00,dev_10,Cisco,Firewall,eth0,48.73,58.54,79196199.1,70669361.45,1668,72492,64565,132,118,1000,1,1,0,normal,0
2025-01-05 21:50:00,dev_10,Cisco,Firewall,eth0,51.01,86.02,79235866.0,70705714.65,1669,72521,64591,132,118,1000,1,1,0,normal,0
2025-01-05 21:55:00,dev_10,Cisco,Firewall,eth0,53.87,61.17,79268879.13,70726948.74,1669,72554,64612,132,118,1000,1,1,0,normal,0
2025-01-05 22:00:00,dev_10,Cisco,Firewall,eth0,48.81,58.32,79301984.53,70758567.08,1670,72585,64642,132,118,1000,1,1,0,normal,0
2025-01-05 22:05:00,dev_10,Cisco,Firewall,eth0,57.82,77.43,79336614.96,70785746.95,1670,72622,64671,133,118,1000,1,1,0,normal,0
2025-01-05 22:10:00,dev_10,Cisco,Firewall,eth0,58.18,47.49,79386640.53,70815881.38,1673,72679,64705,133,118,1000,1,1,0,normal,0
2025-01-05 22:15:00,dev_10,Cisco,Firewall,eth0,49.71,63.36,79425831.44,70847499.1,1674,72721,64739,133,119,1000,1,1,0,normal,0
2025-01-05 22:20:00,dev_10,Cisco,Firewall,eth0,56.95,61.2,79463741.56,70878758.32,1674,72760,64771,133,119,1000,1,1,0,normal,0
2025-01-05 22:25:00,dev_10,Cisco,Firewall,eth0,73.94,75.01,79490745.24,70900035.4,1674,72783,64789,133,119,1000,1,1,0,normal,0
2025-01-05 22:30:00,dev_10,Cisco,Firewall,eth0,40.05,77.25,79529274.06,70942528.38,1674,72831,64842,133,119,1000,1,1,0,normal,0
2025-01-05 22:35:00,dev_10,Cisco,Firewall,eth0,56.53,54.49,79557638.73,70969484.65,1674,72862,64871,133,119,1000,1,1,0,normal,0
2025-01-05 22:40:00,dev_10,Cisco,Firewall,eth0,53.06,72.13,79598976.82,71016836.67,1674,72897,64911,133,119,1000,1,1,0,normal,0
2025-01-05 22:45:00,dev_10,Cisco,Firewall,eth0,53.99,69.42,79646844.15,71047648.76,1675,72942,64940,133,120,1000,1,1,0,normal,0
2025-01-05 22:50:00,dev_10,Cisco,Firewall,eth0,56.66,72.54,79688324.49,71091487.07,1675,72980,64980,133,120,1000,1,1,0,normal,0
2025-01-05 22:55:00,dev_10,Cisco,Firewall,eth0,55.81,53.96,79734673.41,71144719.88,1675,73042,65051,133,120,1000,1,1,0,normal,0
2025-01-05 23:00:00,dev_10,Cisco,Firewall,eth0,59.14,77.61,79779524.81,71182036.56,1676,73076,65079,133,120,1000,1,1,0,normal,0
2025-01-05 23:05:00,dev_10,Cisco,Firewall,eth0,61.85,64.02,79827605.69,71222695.95,1677,73114,65111,133,120,1000,1,1,0,normal,0
2025-01-05 23:10:00,dev_10,Cisco,Firewall,eth0,57.75,55.22,79875543.4,71263232.3,1678,73156,65146,133,120,1000,1,1,0,normal,0
2025-01-05 23:15:00,dev_10,Cisco,Firewall,eth0,52.4,50.4,79931337.7,71304545.1,1682,73208,65184,133,120,1000,1,1,0,normal,0
2025-01-05 23:20:00,dev_10,Cisco,Firewall,eth0,46.08,44.47,79995229.34,71351539.94,1684,73270,65230,133,120,1000,1,1,0,normal,0
2025-01-05 23:25:00,dev_10,Cisco,Firewall,eth0,59.98,71.19,80040760.41,71393975.52,1686,73305,65263,133,120,1000,1,1,0,normal,0
2025-01-05 23:30:00,dev_10,Cisco,Firewall,eth0,46.27,66.77,80108510.47,71455613.02,1686,73366,65319,133,120,1000,1,1,0,normal,0
2025-01-05 23:35:00,dev_10,Cisco,Firewall,eth0,57.58,59.38,80162651.14,71501840.96,1688,73411,65358,133,120,1000,1,1,0,normal,0
2025-01-05 23:40:00,dev_10,Cisco,Firewall,eth0,45.35,62.04,80222151.98,71542890.27,1714,73457,65390,158,143,1000,1,1,1,error_burst,0
2025-01-05 23:45:00,dev_10,Cisco,Firewall,eth0,63.56,64.22,80291292.09,71607666.4,1716,73516,65445,158,143,1000,1,1,0,normal,0
2025-01-05 23:50:00,dev_10,Cisco,Firewall,eth0,58.25,69.54,80355803.13,71660094.38,1716,73573,65492,158,143,1000,1,1,0,normal,0
2025-01-05 23:55:00,dev_10,Cisco,Firewall,eth0,56.26,74.86,80402213.27,71716338.22,1717,73615,65543,158,143,1000,1,1,0,normal,0
2025-01-06 00:00:00,dev_10,Cisco,Firewall,eth0,60.2,71.29,80443218.41,71755322.01,1717,73651,65577,158,143,1000,1,1,0,normal,0
2025-01-06 00:05:00,dev_10,Cisco,Firewall,eth0,51.3,66.3,80483363.13,71802162.5,1719,73683,65614,158,143,1000,1,1,0,normal,0
2025-01-06 00:10:00,dev_10,Cisco,Firewall,eth0,50.91,82.52,80530451.8,71853058.27,1722,73724,65659,159,143,1000,1,1,0,normal,0
