device_id,device_window_index,window_start,window_end,source_anomaly_label,sequence_length,reconstruction_error,threshold,error_margin,predicted_anomaly,top_error_feature,top_error_timestep_offset,feature_error_cpu,feature_error_memory,feature_error_in_octets,feature_error_out_octets,feature_error_errors,detection_basis
dev_5,1818,2025-01-07 07:30:00,2025-01-07 08:15:00,0,10,0.010694785,0.016955720726400614,-0.006260935682803392,0,memory,1,0.013050447,0.013716526,0.0059767263,0.0070215487,0.013708678,error 0.010695 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_5,1819,2025-01-07 07:35:00,2025-01-07 08:20:00,0,10,0.010709777,0.016955720726400614,-0.006245944183319807,0,errors,0,0.011341243,0.01463916,0.0048381193,0.007879319,0.014851044,error 0.010710 stayed below threshold 0.016956; highest contribution from errors at window step 0
dev_5,1820,2025-01-07 07:40:00,2025-01-07 08:25:00,0,10,0.0076728556,0.016955720726400614,-0.009282865095883608,0,cpu,2,0.011994992,0.006583826,0.0061455444,0.004921506,0.008718412,error 0.007673 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_5,1821,2025-01-07 07:45:00,2025-01-07 08:30:00,0,10,0.007509092,0.016955720726400614,-0.009446628857403994,0,cpu,5,0.01332352,0.0038929563,0.0069685145,0.0054902383,0.007870233,error 0.007509 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_5,1822,2025-01-07 07:50:00,2025-01-07 08:35:00,0,10,0.0071521606,0.016955720726400614,-0.009803560096770525,0,cpu,7,0.014626016,0.0038212691,0.006179319,0.0046835165,0.006450677,error 0.007152 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_5,1823,2025-01-07 07:55:00,2025-01-07 08:40:00,0,10,0.0077394987,0.016955720726400614,-0.00921622198075056,0,cpu,6,0.014516329,0.007179884,0.005865934,0.0056464984,0.0054888455,error 0.007739 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_5,1824,2025-01-07 08:00:00,2025-01-07 08:45:00,0,10,0.00814758,0.016955720726400614,-0.008808141108602285,0,cpu,7,0.016707545,0.008935535,0.0050931834,0.0031622616,0.0068393783,error 0.008148 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_5,1825,2025-01-07 08:05:00,2025-01-07 08:50:00,0,10,0.008453527,0.016955720726400614,-0.00850219326093793,0,cpu,6,0.0177944,0.00947548,0.0044941586,0.0025434825,0.007960111,error 0.008454 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_5,1826,2025-01-07 08:10:00,2025-01-07 08:55:00,0,10,0.008697011,0.016955720726400614,-0.008258710149675608,0,cpu,3,0.015621665,0.014764555,0.0042929677,0.0024899829,0.0063158856,error 0.008697 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_5,1827,2025-01-07 08:15:00,2025-01-07 09:00:00,0,10,0.008287838,0.016955720726400614,-0.00866788299754262,0,memory,4,0.012144986,0.01367938,0.005622053,0.0029898551,0.007002916,error 0.008288 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_5,1828,2025-01-07 08:20:00,2025-01-07 09:05:00,0,10,0.008814027,0.016955720726400614,-0.008141694124788046,0,memory,3,0.012014811,0.013122086,0.0071671344,0.0039775064,0.007788594,error 0.008814 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_5,1829,2025-01-07 08:25:00,2025-01-07 09:10:00,0,10,0.008891777,0.016955720726400614,-0.008063943590968847,0,memory,0,0.0113657955,0.012742753,0.008447921,0.004997262,0.0069051473,error 0.008892 stayed below threshold 0.016956; highest contribution from memory at window step 0
dev_5,1830,2025-01-07 08:30:00,2025-01-07 09:15:00,0,10,0.0083454065,0.016955720726400614,-0.008610314223915339,0,memory,8,0.007903997,0.015671793,0.008685374,0.004057619,0.0054082484,error 0.008345 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_5,1831,2025-01-07 08:35:00,2025-01-07 09:20:00,0,10,0.008382117,0.016955720726400614,-0.008573603350669146,0,memory,7,0.007855104,0.01496519,0.010169576,0.0042014634,0.0047192536,error 0.008382 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_5,1832,2025-01-07 08:40:00,2025-01-07 09:25:00,0,10,0.0071451976,0.016955720726400614,-0.009810523129999638,0,in_octets,6,0.006235375,0.00969435,0.012071056,0.0045948913,0.0031303156,error 0.007145 stayed below threshold 0.016956; highest contribution from in_octets at window step 6
dev_5,1833,2025-01-07 08:45:00,2025-01-07 09:30:00,0,10,0.008201962,0.016955720726400614,-0.008753758389502764,0,in_octets,5,0.006932827,0.012648483,0.012716191,0.0028938137,0.005818496,error 0.008202 stayed below threshold 0.016956; highest contribution from in_octets at window step 5
dev_5,1834,2025-01-07 08:50:00,2025-01-07 09:35:00,0,10,0.008390274,0.016955720726400614,-0.008565446827560663,0,memory,8,0.0061115064,0.01275523,0.0125567345,0.004168489,0.0063594095,error 0.008390 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_5,1835,2025-01-07 08:55:00,2025-01-07 09:40:00,0,10,0.009998026,0.016955720726400614,-0.006957694422453642,0,memory,7,0.006096508,0.017467184,0.012625173,0.0052359486,0.008565316,error 0.009998 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_5,1836,2025-01-07 09:00:00,2025-01-07 09:45:00,0,10,0.010176599,0.016955720726400614,-0.006779121700674295,0,memory,6,0.0066685253,0.019315612,0.0094568785,0.004686915,0.010755062,error 0.010177 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_5,1837,2025-01-07 09:05:00,2025-01-07 09:50:00,0,10,0.011715352,0.016955720726400614,-0.005240369122475386,0,memory,5,0.0075539304,0.021702968,0.010487274,0.004873357,0.013959232,error 0.011715 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_5,1838,2025-01-07 09:10:00,2025-01-07 09:55:00,0,10,0.01255293,0.016955720726400614,-0.004402790684252977,0,errors,4,0.016164009,0.015631683,0.009680718,0.0044402527,0.016847989,error 0.012553 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_5,1839,2025-01-07 09:15:00,2025-01-07 10:00:00,0,10,0.014053912,0.016955720726400614,-0.002901808824390173,0,memory,8,0.01803172,0.024001602,0.0068715373,0.0063673286,0.014997371,error 0.014054 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_5,1840,2025-01-07 09:20:00,2025-01-07 10:05:00,0,10,0.014500786,0.016955720726400614,-0.0024549351073801517,0,memory,7,0.018847529,0.02434804,0.005759455,0.0074878074,0.016061109,error 0.014501 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_5,1841,2025-01-07 09:25:00,2025-01-07 10:10:00,0,10,0.014640647,0.016955720726400614,-0.0023150737397372723,0,memory,6,0.017646022,0.02962035,0.005366927,0.0062863925,0.01428355,error 0.014641 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_5,1842,2025-01-07 09:30:00,2025-01-07 10:15:00,0,10,0.014021736,0.016955720726400614,-0.002933985088020563,0,memory,5,0.017138867,0.021980997,0.00927314,0.006443698,0.015271974,error 0.014022 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_5,1843,2025-01-07 09:35:00,2025-01-07 10:20:00,0,10,0.013150469,0.016955720726400614,-0.0038052513264119625,0,memory,4,0.01150895,0.027188614,0.00803473,0.0058040465,0.013216011,error 0.013150 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_5,1844,2025-01-07 09:40:00,2025-01-07 10:25:00,0,10,0.012557244,0.016955720726400614,-0.0043984767980873585,0,memory,3,0.012532314,0.017771352,0.009730455,0.0067312694,0.01602083,error 0.012557 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_5,1845,2025-01-07 09:45:00,2025-01-07 10:30:00,0,10,0.012476833,0.016955720726400614,-0.0044788881205022335,0,memory,2,0.013411179,0.021135377,0.009594929,0.005794884,0.012447794,error 0.012477 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_5,1846,2025-01-07 09:50:00,2025-01-07 10:35:00,0,10,0.011230152,0.016955720726400614,-0.005725568626075983,0,memory,1,0.008728489,0.020162676,0.009418415,0.005456672,0.012384509,error 0.011230 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_5,1847,2025-01-07 09:55:00,2025-01-07 10:40:00,0,10,0.008421897,0.016955720726400614,-0.008533823769539595,0,memory,4,0.006195803,0.01368276,0.008786024,0.0041113,0.009333594,error 0.008422 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_5,1848,2025-01-07 10:00:00,2025-01-07 10:45:00,0,10,0.007650702,0.016955720726400614,-0.009305018931627274,0,in_octets,3,0.0057647075,0.008739108,0.009788938,0.0044549457,0.00950581,error 0.007651 stayed below threshold 0.016956; highest contribution from in_octets at window step 3
dev_5,1849,2025-01-07 10:05:00,2025-01-07 10:50:00,0,10,0.007757891,0.016955720726400614,-0.009197829756885767,0,in_octets,2,0.0059402687,0.009622529,0.01190681,0.0027407247,0.008579122,error 0.007758 stayed below threshold 0.016956; highest contribution from in_octets at window step 2
dev_5,1850,2025-01-07 10:10:00,2025-01-07 10:55:00,0,10,0.009661607,0.016955720726400614,-0.007294113282114267,0,memory,8,0.0051235864,0.01826126,0.009253021,0.004771748,0.010898425,error 0.009662 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_5,1851,2025-01-07 10:15:00,2025-01-07 11:00:00,0,10,0.008365012,0.016955720726400614,-0.008590708952397108,0,memory,7,0.003925944,0.015959889,0.010034667,0.003989666,0.007914894,error 0.008365 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_5,1852,2025-01-07 10:20:00,2025-01-07 11:05:00,0,10,0.008540201,0.016955720726400614,-0.00841551972553134,0,memory,6,0.0051590996,0.016068477,0.009731531,0.002852776,0.008889126,error 0.008540 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_5,1853,2025-01-07 10:25:00,2025-01-07 11:10:00,0,10,0.008334696,0.016955720726400614,-0.008621024433523417,0,memory,5,0.004312936,0.0155176,0.010224028,0.0031120223,0.008506896,error 0.008335 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_5,1854,2025-01-07 10:30:00,2025-01-07 11:15:00,0,10,0.010720196,0.016955720726400614,-0.006235524546355009,0,cpu,4,0.017823882,0.017126154,0.0073235915,0.0031917174,0.00813563,error 0.010720 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_5,1855,2025-01-07 10:35:00,2025-01-07 11:20:00,0,10,0.0105131045,0.016955720726400614,-0.006442616228014231,0,memory,3,0.016377117,0.017028257,0.0069168196,0.003959774,0.008283555,error 0.010513 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_5,1856,2025-01-07 10:40:00,2025-01-07 11:25:00,0,10,0.010458349,0.016955720726400614,-0.0064973714761435986,0,memory,7,0.015739135,0.017584577,0.006957844,0.004048676,0.00796151,error 0.010458 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_5,1857,2025-01-07 10:45:00,2025-01-07 11:30:00,0,10,0.009222237,0.016955720726400614,-0.007733483333140612,0,memory,6,0.015290491,0.01614204,0.006170111,0.0038210773,0.004687469,error 0.009222 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_5,1858,2025-01-07 10:50:00,2025-01-07 11:35:00,0,10,0.009560846,0.016955720726400614,-0.007394874934107065,0,cpu,5,0.016637797,0.01308803,0.0067710923,0.005407333,0.005899973,error 0.009561 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_5,1859,2025-01-07 10:55:00,2025-01-07 11:40:00,0,10,0.010513118,0.016955720726400614,-0.006442603189498186,0,cpu,4,0.0165884,0.009316866,0.0061054416,0.008162319,0.012392563,error 0.010513 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_5,1860,2025-01-07 11:00:00,2025-01-07 11:45:00,0,10,0.011513825,0.016955720726400614,-0.00544189615175128,0,cpu,3,0.021347348,0.010786409,0.006014955,0.005673525,0.013746885,error 0.011514 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_5,1861,2025-01-07 11:05:00,2025-01-07 11:50:00,0,10,0.01192718,0.016955720726400614,-0.00502854073420167,0,cpu,2,0.026092667,0.010102453,0.006175084,0.006190932,0.011074764,error 0.011927 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_5,1862,2025-01-07 11:10:00,2025-01-07 11:55:00,0,10,0.011520484,0.016955720726400614,-0.0054352362640202045,0,cpu,1,0.020967295,0.015755465,0.002904675,0.0069460897,0.011028899,error 0.011520 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_5,1863,2025-01-07 11:15:00,2025-01-07 12:00:00,0,10,0.00905895,0.016955720726400614,-0.007896771188825369,0,cpu,0,0.019742679,0.0059939907,0.0027342127,0.0068250834,0.009998784,error 0.009059 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_5,1864,2025-01-07 11:20:00,2025-01-07 12:05:00,0,10,0.0077479156,0.016955720726400614,-0.009207805152982473,0,cpu,3,0.013811998,0.005237928,0.0029844278,0.0063636154,0.01034161,error 0.007748 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_5,1865,2025-01-07 11:25:00,2025-01-07 12:10:00,0,10,0.008361462,0.016955720726400614,-0.008594259154051542,0,cpu,2,0.013786152,0.006614609,0.0033691656,0.0055773244,0.012460058,error 0.008361 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_5,1866,2025-01-07 11:30:00,2025-01-07 12:15:00,0,10,0.0075976057,0.016955720726400614,-0.009358115028589964,0,cpu,1,0.013989334,0.0029182197,0.005583051,0.0055067413,0.009990681,error 0.007598 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_5,1867,2025-01-07 11:35:00,2025-01-07 12:20:00,0,10,0.007324235,0.016955720726400614,-0.009631485678255558,0,cpu,2,0.014882331,0.0028789006,0.006010645,0.00418882,0.0086604785,error 0.007324 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_5,1868,2025-01-07 11:40:00,2025-01-07 12:25:00,0,10,0.0067731254,0.016955720726400614,-0.01018259534612298,0,cpu,1,0.013997525,0.004133179,0.004355382,0.0038168323,0.0075627095,error 0.006773 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_5,1869,2025-01-07 11:45:00,2025-01-07 12:30:00,0,10,0.0077990256,0.016955720726400614,-0.00915669510141015,0,cpu,8,0.0149142565,0.0049671317,0.0047598286,0.002472321,0.01188159,error 0.007799 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_5,1870,2025-01-07 11:50:00,2025-01-07 12:35:00,0,10,0.006913732,0.016955720726400614,-0.010041988920420408,0,errors,7,0.007463311,0.0066397362,0.0047153914,0.0027640539,0.012986168,error 0.006914 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1871,2025-01-07 11:55:00,2025-01-07 12:40:00,0,10,0.006053548,0.016955720726400614,-0.01090217288583517,0,memory,6,0.0053722183,0.009285372,0.0045772837,0.002304532,0.008728335,error 0.006054 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_5,1872,2025-01-07 12:00:00,2025-01-07 12:45:00,0,10,0.0079465285,0.016955720726400614,-0.009009192232042551,0,errors,5,0.005051163,0.007884003,0.0047612973,0.002588727,0.019447451,error 0.007947 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_5,1873,2025-01-07 12:05:00,2025-01-07 12:50:00,0,10,0.008274513,0.016955720726400614,-0.008681207429617643,0,errors,4,0.007339011,0.009691809,0.00513927,0.0028846012,0.016317878,error 0.008275 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_5,1874,2025-01-07 12:10:00,2025-01-07 12:55:00,0,10,0.0076257274,0.016955720726400614,-0.009329993277788162,0,errors,3,0.0046828445,0.009266643,0.004281506,0.0031477313,0.016749911,error 0.007626 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_5,1875,2025-01-07 12:15:00,2025-01-07 13:00:00,0,10,0.008518423,0.016955720726400614,-0.008437297772616148,0,errors,7,0.007894941,0.0095098,0.003524227,0.0017918677,0.01987128,error 0.008518 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1876,2025-01-07 12:20:00,2025-01-07 13:05:00,0,10,0.00851899,0.016955720726400614,-0.008436730597168207,0,errors,1,0.0068360106,0.012579186,0.0033802507,0.0029945988,0.0168049,error 0.008519 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_5,1877,2025-01-07 12:25:00,2025-01-07 13:10:00,0,10,0.008531399,0.016955720726400614,-0.00842432165518403,0,errors,7,0.011127282,0.011025885,0.0026932862,0.0028340598,0.014976481,error 0.008531 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1878,2025-01-07 12:30:00,2025-01-07 13:15:00,0,10,0.0077341045,0.016955720726400614,-0.009221616201102734,0,memory,6,0.010811511,0.012768069,0.0021522013,0.0027723764,0.010166364,error 0.007734 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_5,1879,2025-01-07 12:35:00,2025-01-07 13:20:00,0,10,0.008348445,0.016955720726400614,-0.008607275318354368,0,cpu,7,0.013884269,0.013098352,0.0019401237,0.003059966,0.009759517,error 0.008348 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_5,1880,2025-01-07 12:40:00,2025-01-07 13:25:00,0,10,0.010546293,0.016955720726400614,-0.0064094276167452335,0,errors,6,0.013854722,0.014329856,0.0019389906,0.0031579018,0.01944999,error 0.010546 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_5,1881,2025-01-07 12:45:00,2025-01-07 13:30:00,0,10,0.0116545465,0.016955720726400614,-0.005301174242049456,0,errors,8,0.014751611,0.014657229,0.0021353853,0.003397787,0.023330722,error 0.011655 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_5,1882,2025-01-07 12:50:00,2025-01-07 13:35:00,0,10,0.01220361,0.016955720726400614,-0.004752111155539751,0,errors,7,0.017228672,0.017225215,0.0021176215,0.0032888618,0.02115768,error 0.012204 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1883,2025-01-07 12:55:00,2025-01-07 13:40:00,0,10,0.010937398,0.016955720726400614,-0.006018322426825762,0,errors,6,0.014202239,0.0142662,0.002327469,0.0025214325,0.021369651,error 0.010937 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_5,1884,2025-01-07 13:00:00,2025-01-07 13:45:00,0,10,0.010454011,0.016955720726400614,-0.0065017095766961575,0,errors,5,0.014635874,0.013633977,0.0021868427,0.0025734878,0.019239878,error 0.010454 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_5,1885,2025-01-07 13:05:00,2025-01-07 13:50:00,0,10,0.010757465,0.016955720726400614,-0.0061982558108866215,0,errors,4,0.015878586,0.013255996,0.0023006531,0.0015211796,0.020830918,error 0.010757 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_5,1886,2025-01-07 13:10:00,2025-01-07 13:55:00,0,10,0.011591513,0.016955720726400614,-0.0053642080165445805,0,errors,3,0.018180395,0.015004793,0.002467776,0.0015262493,0.020778354,error 0.011592 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_5,1887,2025-01-07 13:15:00,2025-01-07 14:00:00,0,10,0.012542375,0.016955720726400614,-0.004413345362991095,0,errors,8,0.009568336,0.021291545,0.0021639743,0.0021432294,0.027544796,error 0.012542 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_5,1888,2025-01-07 13:20:00,2025-01-07 14:05:00,0,10,0.012479606,0.016955720726400614,-0.004476114641875029,0,errors,7,0.007280764,0.02123153,0.0021311361,0.0027163294,0.02903827,error 0.012480 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1889,2025-01-07 13:25:00,2025-01-07 14:10:00,0,10,0.0127034215,0.016955720726400614,-0.004252299200743437,0,errors,6,0.008054598,0.022179062,0.0028693252,0.0038167213,0.026597405,error 0.012703 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_5,1890,2025-01-07 13:30:00,2025-01-07 14:15:00,0,10,0.009582858,0.016955720726400614,-0.007372863125056028,0,memory,5,0.0062903436,0.020361781,0.0031300983,0.005142015,0.01299005,error 0.009583 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_5,1891,2025-01-07 13:35:00,2025-01-07 14:20:00,0,10,0.009398709,0.016955720726400614,-0.007557011675089598,0,memory,4,0.00665301,0.018812293,0.0029833156,0.005324714,0.013220213,error 0.009399 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_5,1892,2025-01-07 13:40:00,2025-01-07 14:25:00,0,10,0.010824681,0.016955720726400614,-0.0061310394667088985,0,errors,3,0.0073353113,0.019293929,0.0026002745,0.0055794697,0.019314421,error 0.010825 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_5,1893,2025-01-07 13:45:00,2025-01-07 14:30:00,0,10,0.011384968,0.016955720726400614,-0.005570753011852503,0,memory,2,0.007728254,0.020777365,0.002571007,0.0055058254,0.020342384,error 0.011385 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_5,1894,2025-01-07 13:50:00,2025-01-07 14:35:00,0,10,0.011189068,0.016955720726400614,-0.00576665299013257,0,errors,1,0.0065667788,0.018987002,0.0024958937,0.0057417597,0.022153903,error 0.011189 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_5,1895,2025-01-07 13:55:00,2025-01-07 14:40:00,0,10,0.009548145,0.016955720726400614,-0.0074075753800570965,0,errors,1,0.0051122243,0.012679914,0.0025405674,0.0060728556,0.02133517,error 0.009548 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_5,1896,2025-01-07 14:00:00,2025-01-07 14:45:00,0,10,0.008630365,0.016955720726400614,-0.008325355593115091,0,errors,5,0.0067848847,0.014142208,0.0021535035,0.0056580612,0.014413168,error 0.008630 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_5,1897,2025-01-07 14:05:00,2025-01-07 14:50:00,0,10,0.008183149,0.016955720726400614,-0.008772572036832571,0,errors,7,0.005326192,0.01110674,0.002538783,0.0053793425,0.016564684,error 0.008183 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1898,2025-01-07 14:10:00,2025-01-07 14:55:00,0,10,0.006335474,0.016955720726400614,-0.010620246641337872,0,errors,3,0.005357669,0.00797504,0.0024911212,0.004445211,0.011408332,error 0.006335 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_5,1899,2025-01-07 14:15:00,2025-01-07 15:00:00,0,10,0.00738171,0.016955720726400614,-0.009574010502547026,0,errors,2,0.008984401,0.0069169337,0.0019206088,0.007068695,0.012017913,error 0.007382 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_5,1900,2025-01-07 14:20:00,2025-01-07 15:05:00,0,10,0.0092019765,0.016955720726400614,-0.007753744255751371,0,memory,0,0.010482321,0.013407739,0.003712307,0.0056794165,0.0127281025,error 0.009202 stayed below threshold 0.016956; highest contribution from memory at window step 0
dev_5,1901,2025-01-07 14:25:00,2025-01-07 15:10:00,0,10,0.0065186117,0.016955720726400614,-0.010437109041959047,0,errors,3,0.00835179,0.0057471725,0.0034975398,0.0056219273,0.009374631,error 0.006519 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_5,1902,2025-01-07 14:30:00,2025-01-07 15:15:00,0,10,0.0064102192,0.016955720726400614,-0.010545501485466957,0,errors,2,0.008330458,0.0049799676,0.0029194374,0.005353785,0.010467449,error 0.006410 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_5,1903,2025-01-07 14:35:00,2025-01-07 15:20:00,0,10,0.006246147,0.016955720726400614,-0.01070957351475954,0,errors,1,0.007158161,0.0063988655,0.0022883168,0.0050664605,0.010318932,error 0.006246 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_5,1904,2025-01-07 14:40:00,2025-01-07 15:25:00,0,10,0.008008983,0.016955720726400614,-0.008946737740188837,0,errors,6,0.010977486,0.0047308947,0.001922686,0.0057655065,0.016648337,error 0.008009 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_5,1905,2025-01-07 14:45:00,2025-01-07 15:30:00,0,10,0.0064698476,0.016955720726400614,-0.010485873091965914,0,errors,8,0.008266672,0.006151196,0.00197903,0.0058322763,0.010120065,error 0.006470 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_5,1906,2025-01-07 14:50:00,2025-01-07 15:35:00,0,10,0.0075267763,0.016955720726400614,-0.009428944438695908,0,errors,7,0.008561383,0.010115297,0.002340864,0.0062452788,0.010371058,error 0.007527 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_5,1907,2025-01-07 14:55:00,2025-01-07 15:40:00,0,10,0.0080003,0.016955720726400614,-0.008955420460551977,0,errors,0,0.009588728,0.008399439,0.0024606362,0.0050296187,0.0145230815,error 0.008000 stayed below threshold 0.016956; highest contribution from errors at window step 0
dev_5,1908,2025-01-07 15:00:00,2025-01-07 15:45:00,0,10,0.0075039817,0.016955720726400614,-0.009451739024370909,0,memory,5,0.00527054,0.015136605,0.00039366382,0.0022364275,0.014482672,error 0.007504 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_5,1909,2025-01-07 15:05:00,2025-01-07 15:50:00,0,10,0.008479193,0.016955720726400614,-0.008476527873426676,0,memory,4,0.011323638,0.015140918,0.00071245944,0.0019209465,0.013298002,error 0.008479 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_5,1910,2025-01-07 15:10:00,2025-01-07 15:55:00,0,10,0.007384063,0.016955720726400614,-0.00957165751606226,0,errors,3,0.01035289,0.01115991,0.0006578586,0.0018438821,0.012905774,error 0.007384 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_5,1911,2025-01-07 15:15:00,2025-01-07 16:00:00,0,10,0.0069112605,0.016955720726400614,-0.01004446018487215,0,memory,5,0.012102359,0.013110325,0.0006696661,0.0020632977,0.006610652,error 0.006911 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_5,1912,2025-01-07 15:20:00,2025-01-07 16:05:00,0,10,0.008191076,0.016955720726400614,-0.008764644619077444,0,cpu,0,0.016057681,0.012959743,0.002141485,0.0026402061,0.0071562612,error 0.008191 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_5,1913,2025-01-07 15:25:00,2025-01-07 16:10:00,0,10,0.00645844,0.016955720726400614,-0.010497280862182379,0,cpu,7,0.012261008,0.010341683,0.0021177132,0.0016511962,0.005920599,error 0.006458 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_5,1914,2025-01-07 15:30:00,2025-01-07 16:15:00,0,10,0.007246756,0.016955720726400614,-0.009708964731544256,0,cpu,6,0.013868324,0.011216907,0.0021170408,0.0011982953,0.00783321,error 0.007247 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_5,1915,2025-01-07 15:35:00,2025-01-07 16:20:00,0,10,0.007764033,0.016955720726400614,-0.009191687684506178,0,cpu,5,0.014119682,0.010798944,0.002248516,0.0011891625,0.010463864,error 0.007764 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_5,1916,2025-01-07 15:40:00,2025-01-07 16:25:00,0,10,0.0073833046,0.016955720726400614,-0.009572416078299284,0,cpu,2,0.014797884,0.010291273,0.0019862487,0.0017397366,0.0081013795,error 0.007383 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_5,1917,2025-01-07 15:45:00,2025-01-07 16:30:00,0,10,0.006599498,0.016955720726400614,-0.010356222745031118,0,cpu,3,0.014760946,0.0065784394,0.0023137128,0.0016476974,0.007696691,error 0.006599 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_5,1918,2025-01-07 15:50:00,2025-01-07 16:35:00,0,10,0.005986154,0.016955720726400614,-0.010969566646963358,0,cpu,2,0.013674629,0.0058625545,0.002284987,0.0017030587,0.0064055407,error 0.005986 stayed below threshold 0.016956; highest contribution from cpu at window step 2
